ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),ATMOSPHERIC PRESSURE (hPa),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.354538,0.681961,12.124435,1.825242,2.43315,9.323018,-0.24329,-1.543844,2.273842,0.446945,3.003266,-0.722855,63.0,-34.8175,-6.9931,-47.11,75.1412,-14.4014,-13.5096,946.1153,8018,2019-11-30 14:33:03:185
2.354538,0.681961,12.124435,1.38857,2.524885,9.373752,1.067433,-1.942427,3.028497,0.917328,3.112,-0.970871,61.0,-34.8175,-6.9931,-47.11,75.1412,-14.4014,-13.5096,946.1153,8027,2019-11-30 14:33:03:194
1.931015,0.095718,10.62413,0.788561,2.685537,9.398747,0.865963,-2.472615,1.268191,0.809799,3.046021,-1.080826,61.0,-33.4106,-7.6385,-47.1054,77.9781,-14.9198,-8.4262,946.1153,8037,2019-11-30 14:33:03:204
0.727417,0.294312,9.552155,0.788561,2.685537,9.398747,0.471885,-2.423644,0.715496,0.429855,2.710053,-1.106476,61.0,-33.4106,-7.6385,-47.1054,77.9781,-14.9198,-8.4262,946.1153,8048,2019-11-30 14:33:03:215
-0.837494,0.768097,9.769897,0.522904,2.718605,9.40777,0.471885,-2.423644,0.715496,-0.326385,1.978241,-0.929337,61.0,-29.866,-8.2199,-50.0397,77.9781,-14.9198,-8.4262,946.1153,8057,2019-11-30 14:33:03:224
-0.837494,0.768097,9.769897,0.229125,2.660776,9.436004,-1.115931,-1.740812,0.902801,-1.048431,1.058273,-0.581146,61.0,-29.866,-8.2199,-50.0397,77.9781,-14.9198,-8.4262,946.1153,8067,2019-11-30 14:33:03:234
-0.90448,0.734604,13.232315,0.229125,2.660776,9.436004,-1.115931,-1.740812,0.902801,-1.048431,1.058273,-0.581146,61.0,-27.7283,-8.1635,-51.5076,76.1519,-15.743,-1.391,946.1153,8077,2019-11-30 14:33:03:244
0.689133,-0.404388,15.96492,0.129016,2.50246,9.481111,-0.537222,-2.08824,6.687423,-1.122955,-0.273376,-0.418655,61.0,-27.7283,-8.1635,-51.5076,76.1519,-15.743,-1.391,946.1153,8087,2019-11-30 14:33:03:254
2.021942,-0.897308,14.907288,0.181858,2.35684,9.51749,1.248377,-3.004752,5.783426,-0.879822,-0.437088,-0.529816,61.0,-27.6962,-6.8085,-52.2507,76.1519,-15.743,-1.391,946.1153,8101,2019-11-30 14:33:03:268
3.129807,-0.981064,15.022141,0.186473,2.301469,9.530941,2.231953,-3.095886,6.124354,-0.43512,-0.164658,-0.84259,61.0,-27.6962,-6.8085,-52.2507,76.1519,-15.743,-1.391,946.1153,8107,2019-11-30 14:33:03:274
3.129807,-0.981064,15.022141,0.121077,2.326822,9.52584,2.952466,-3.196433,5.2771,0.620422,0.557373,-1.530411,61.0,-29.1367,-7.518,-52.2461,80.7471,-13.573,-1.1208,946.1153,8117,2019-11-30 14:33:03:284
2.737396,-0.540771,12.787247,0.121077,2.326822,9.52584,2.952466,-3.196433,5.2771,0.791473,1.118134,-1.724686,61.0,-29.1367,-7.518,-52.2461,80.7471,-13.573,-1.1208,946.1194,8128,2019-11-30 14:33:03:295
2.136795,0.727417,12.241684,-0.058542,2.419908,9.503211,2.558022,-2.321806,3.049991,0.791473,1.118134,-1.724686,61.0,-27.7298,-8.1573,-52.977,80.7471,-13.573,-1.1208,946.1194,8137,2019-11-30 14:33:03:304
1.205978,1.854431,12.897308,-0.257447,2.496771,9.479993,1.686012,-0.758227,3.663586,0.637543,1.099808,-1.62326,61.0,-27.7298,-8.1573,-52.977,80.7471,-13.573,-1.1208,946.1194,8148,2019-11-30 14:33:03:315
0.531204,2.246857,12.641281,-0.257447,2.496771,9.479993,1.686012,-0.758227,3.663586,0.460388,0.78949,-1.459549,61.0,-25.6104,-8.7814,-53.7064,79.9617,-14.7499,1.5556,946.1194,8158,2019-11-30 14:33:03:325
0.531204,2.246857,12.641281,-0.366303,2.526979,9.4684,0.920354,-0.211571,3.555882,0.076767,0.108994,-1.150467,61.0,-25.6104,-8.7814,-53.7064,79.9617,-14.7499,1.5556,946.1194,8168,2019-11-30 14:33:03:335
0.701096,1.933395,11.846863,-0.366303,2.526979,9.4684,0.920354,-0.211571,3.555882,0.076767,0.108994,-1.150467,61.0,-25.6104,-8.7814,-53.7064,79.9617,-14.7499,1.5556,946.1194,8177,2019-11-30 14:33:03:344
0.681961,1.739578,11.901901,-0.397444,2.492888,9.476177,0.619497,-0.458413,2.497161,-0.235962,-0.185425,-1.008759,61.0,-24.8962,-8.7723,-52.2385,79.9617,-14.7499,1.5556,946.1194,8187,2019-11-30 14:33:03:354
1.052841,1.000198,11.124237,-0.375996,2.444635,9.489614,1.654329,-1.160364,2.174936,-0.275085,-0.467651,-0.953751,61.0,-24.2172,-10.1074,-52.9648,82.8305,-14.4351,2.269,946.1194,8197,2019-11-30 14:33:03:364
1.052841,1.000198,11.124237,-0.291414,2.399244,9.504163,0.460111,-1.153933,2.280412,-0.272614,-0.66922,-0.936661,61.0,-24.2172,-10.1074,-52.9648,82.8305,-14.4351,2.269,946.1194,8207,2019-11-30 14:33:03:374
-0.775269,1.686935,11.832504,-0.291414,2.399244,9.504163,0.460111,-1.153933,2.280412,-0.177338,-1.281326,-0.603134,61.0,-23.4726,-8.7372,-52.9709,82.8305,-14.4351,2.269,946.1194,8217,2019-11-30 14:33:03:384
-1.371094,2.830704,12.531219,-0.114411,2.372422,9.514669,-1.004819,-0.254687,2.814927,-0.177338,-1.281326,-0.603134,58.0,-23.4726,-8.7372,-52.9709,82.8305,-14.4351,2.269,946.1194,8227,2019-11-30 14:33:03:394
-0.813553,3.45285,12.885345,-0.114411,2.372422,9.514669,-1.309266,0.64247,3.373906,-0.154114,-1.789535,0.087128,58.0,-24.9451,-10.7986,-52.9617,85.3728,-13.9999,0.6889,946.1194,8237,2019-11-30 14:33:03:404
0.823135,3.046066,12.873383,0.132379,2.347449,9.520627,-0.00733,0.99483,3.700569,-0.23352,-1.475571,0.612473,58.0,-24.9451,-10.7986,-52.9617,85.3728,-13.9999,0.6889,946.1194,8247,2019-11-30 14:33:03:414
0.823135,3.046066,12.873383,0.41359,2.308598,9.522064,-0.00733,0.99483,3.700569,-0.17244,-1.278854,0.63324,58.0,-29.184,-9.5444,-52.2354,85.3728,-13.9999,0.6889,946.1194,8258,2019-11-30 14:33:03:425
2.036285,1.981262,11.952148,0.41359,2.308598,9.522064,1.407781,0.013734,2.988269,-0.040527,-1.052841,0.496414,58.0,-29.184,-9.5444,-52.2354,85.3728,-13.9999,0.6889,946.1194,8267,2019-11-30 14:33:03:434
2.550751,1.076767,10.530807,0.563624,2.303365,9.515631,1.407781,0.013734,2.988269,0.123184,-0.614243,0.054138,58.0,-28.4912,-10.2036,-52.9663,82.8905,-13.5844,-3.3897,946.1194,8278,2019-11-30 14:33:03:445
2.421539,1.320831,10.114456,0.620479,2.311565,9.510102,1.926841,-1.140693,1.340882,0.161072,-0.268494,-0.361237,58.0,-28.4912,-10.2036,-52.9663,82.8905,-13.5844,-3.3897,946.1393,8287,2019-11-30 14:33:03:454
2.421539,1.320831,10.114456,0.632659,2.333034,9.504056,1.7485,-0.906294,0.840041,0.15007,2.59E-4,-0.780273,58.0,-28.4592,-8.8501,-52.9739,82.8905,-13.5844,-3.3897,946.1393,8297,2019-11-30 14:33:03:464
2.086548,1.596008,10.00679,0.582304,2.354328,9.502023,1.108198,-0.478979,0.809631,0.084091,0.181076,-1.233536,58.0,-28.4592,-8.8501,-52.9739,82.8905,-13.5844,-3.3897,946.1393,8308,2019-11-30 14:33:03:475
1.284943,1.830505,10.157532,0.582304,2.354328,9.502023,1.108198,-0.478979,0.809631,0.084091,0.181076,-1.233536,58.0,-28.4592,-8.8501,-52.9739,82.8905,-13.5844,-3.3897,946.1393,8317,2019-11-30 14:33:03:484
0.067001,1.627121,9.970886,0.534343,2.365597,9.502043,0.468034,-0.502394,0.921313,0.05722,0.189636,-1.443664,58.0,-27.7603,-9.5123,-52.2354,82.7199,-13.9588,-3.2186,946.1393,8327,2019-11-30 14:33:03:494
0.067001,1.627121,9.970886,0.471867,2.378204,9.502204,-0.635348,-0.713762,0.550732,0.010803,-0.02417,-1.650146,58.0,-28.5049,-10.8826,-52.2293,82.7199,-13.9588,-3.2186,946.1393,8337,2019-11-30 14:33:03:504
-0.847061,1.880753,9.262619,0.471867,2.378204,9.502204,-0.635348,-0.713762,0.550732,-0.066162,-0.108459,-1.57196,58.0,-28.5049,-10.8826,-52.2293,82.7199,-13.9588,-3.2186,946.1393,8348,2019-11-30 14:33:03:515
-1.902298,2.679962,8.539978,0.408375,2.381652,9.504281,-1.82373,0.041632,-0.420699,-0.066162,-0.108459,-1.57196,58.0,-28.5049,-10.8826,-52.2293,82.7199,-13.9588,-3.2186,946.1393,8357,2019-11-30 14:33:03:524
-2.510071,3.03888,8.286347,0.388739,2.368989,9.508268,-2.595372,0.555699,-0.861897,-0.189545,-0.184204,-1.408249,58.0,-26.384,-11.5067,-52.9572,86.4025,-14.0555,-2.4603,946.1393,8367,2019-11-30 14:33:03:534
-3.208771,3.550949,8.152344,0.388739,2.368989,9.508268,-2.595372,0.555699,-0.861897,-0.472977,-0.301498,-0.953751,58.0,-27.7786,-10.1868,-52.9663,86.4025,-14.0555,-2.4603,946.1393,8377,2019-11-30 14:33:03:544
-3.208771,3.550949,8.152344,0.387047,2.290993,9.527431,-3.596131,1.305127,-1.133178,-0.683136,-0.350357,-0.55304,58.0,-27.7786,-10.1868,-52.9663,86.4025,-14.0555,-2.4603,946.1393,8387,2019-11-30 14:33:03:554
-2.342575,3.443268,8.635696,0.387047,2.290993,9.527431,-3.109374,1.35547,-0.833029,-0.868835,-0.352798,-0.186523,58.0,-28.5217,-11.5509,-53.6926,87.4093,-13.5101,-2.3263,946.1393,8397,2019-11-30 14:33:03:564
-0.454636,2.859421,9.578476,0.415042,2.182129,9.551776,-0.717813,0.814082,0.326911,-0.983658,-0.170761,0.076126,58.0,-28.5217,-11.5509,-53.6926,87.4093,-13.5101,-2.3263,946.1393,8407,2019-11-30 14:33:03:574
0.461807,2.567505,10.461426,0.425265,2.00845,9.589351,-0.717813,0.814082,0.326911,-0.920151,0.159073,0.070023,58.0,-27.7939,-10.8551,-54.4327,87.4093,-13.5101,-2.3263,946.1393,8417,2019-11-30 14:33:03:584
0.461807,2.567505,10.461426,0.425265,2.00845,9.589351,0.22862,0.602416,1.830539,-0.920151,0.159073,0.070023,53.0,-27.7939,-10.8551,-54.4327,87.4093,-13.5101,-2.3263,946.1393,8427,2019-11-30 14:33:03:594
0.404388,2.230118,11.870789,0.369043,1.904221,9.612915,-0.115982,0.253394,2.673774,-0.617157,0.570801,-0.053345,53.0,-27.0813,-10.8429,-53.6972,90.2569,-11.1966,-2.1985,946.1525,8438,2019-11-30 14:33:03:605
-0.189026,1.926224,11.99762,0.237865,1.833911,9.63071,-0.115982,0.253394,2.673774,-0.259201,0.700317,-0.11322,53.0,-27.0813,-10.8429,-53.6972,90.2569,-11.1966,-2.1985,946.1525,8448,2019-11-30 14:33:03:615
-0.189026,1.926224,11.99762,0.237865,1.833911,9.63071,-0.497479,0.109191,2.461047,-0.216431,0.45842,-0.082672,53.0,-25.6424,-10.1288,-55.1681,90.2569,-11.1966,-2.1985,946.1525,8457,2019-11-30 14:33:03:624
-0.524033,1.667801,11.303696,0.158764,1.803073,9.638159,-0.640657,-0.113044,1.854274,-0.301941,0.184753,-0.059463,53.0,-25.6424,-10.1288,-55.1681,90.2569,-11.1966,-2.1985,946.1525,8467,2019-11-30 14:33:03:634
-0.524033,1.667801,11.303696,0.158764,1.803073,9.638159,-0.640657,-0.113044,1.854274,-0.301941,0.184753,-0.059463,53.0,-26.3367,-9.4666,-55.1712,86.9356,-10.5948,-0.9437,946.1525,8478,2019-11-30 14:33:03:645
-0.059814,1.098312,11.143372,0.136564,1.736047,9.650797,-0.226703,-0.549415,1.731898,-0.413116,-0.063248,-0.081451,53.0,-26.3367,-9.4666,-55.1712,86.9356,-10.5948,-0.9437,946.1525,8487,2019-11-30 14:33:03:654
-0.059814,1.098312,11.143372,0.159135,1.667647,9.662506,0.35536,-0.822007,1.280222,-0.476654,-0.203751,-0.228058,53.0,-25.6439,-10.1212,-56.6391,86.9356,-10.5948,-0.9437,946.1525,8497,2019-11-30 14:33:03:664
0.65802,0.868591,10.700699,0.165286,1.625915,9.669513,0.571834,-0.401267,1.287232,-0.426559,-0.095016,-0.388107,53.0,-25.6439,-10.1212,-56.6391,86.9356,-10.5948,-0.9437,946.1525,8508,2019-11-30 14:33:03:675
0.65802,0.868591,10.700699,0.165286,1.625915,9.669513,0.571834,-0.401267,1.287232,-0.426559,-0.095016,-0.388107,53.0,-25.6439,-10.1212,-56.6391,86.9356,-10.5948,-0.9437,946.1525,8517,2019-11-30 14:33:03:684
0.117249,1.866409,10.68396,0.155109,1.594378,9.674931,0.200078,0.160228,1.315761,-0.304382,0.100449,-0.455307,53.0,-25.6256,-9.462,-52.9678,90.0361,-9.5435,-0.9793,946.1525,8528,2019-11-30 14:33:03:695
-0.323029,2.452637,9.812973,0.098221,1.546303,9.683475,-0.415529,0.892099,0.387866,-0.273849,0.281265,-0.317245,53.0,-24.202,-9.4162,-55.9067,90.0361,-9.5435,-0.9793,946.1525,8538,2019-11-30 14:33:03:705
-0.14357,2.816345,9.963715,0.098221,1.546303,9.683475,-0.204132,1.347457,0.434929,-0.455887,0.420532,-0.094894,53.0,-24.202,-9.4162,-55.9067,90.0361,-9.5435,-0.9793,946.1525,8547,2019-11-30 14:33:03:714
-0.14357,2.816345,9.963715,0.038659,1.493899,9.692119,-0.204132,1.347457,0.434929,-0.5634,0.476746,0.041916,53.0,-25.6104,-8.7753,-55.1758,91.1128,-8.7623,-0.2285,946.1525,8557,2019-11-30 14:33:03:724
-0.232101,2.577072,10.70549,-0.026251,1.421416,9.703054,-0.194442,1.226363,1.152375,-0.591492,0.474289,0.134766,53.0,-25.6104,-8.7753,-55.1758,91.1128,-8.7623,-0.2285,946.1525,8567,2019-11-30 14:33:03:734
-0.126816,2.44307,11.32045,-0.088622,1.342652,9.713899,-0.012494,1.117112,1.862597,-0.591492,0.474289,0.134766,53.0,-26.3382,-9.4635,-55.9067,91.1128,-8.7623,-0.2285,946.1525,8577,2019-11-30 14:33:03:744
0.10289,2.383255,11.799011,-0.088622,1.342652,9.713899,-0.012494,1.117112,1.862597,-0.573166,0.454742,0.212952,53.0,-26.3382,-9.4635,-55.9067,91.1128,-8.7623,-0.2285,946.1525,8588,2019-11-30 14:33:03:755
0.277573,2.254044,12.062225,-0.145949,1.27137,9.722793,0.358463,1.131904,2.488493,-0.466888,0.435211,0.220306,53.0,-26.3229,-8.783,-56.6467,93.3797,-7.449,0.86,946.1598,8597,2019-11-30 14:33:03:764
0.277573,2.254044,12.062225,-0.182268,1.232728,9.727155,0.464782,1.01464,2.493257,-0.410675,0.426651,0.206863,53.0,-26.3229,-8.783,-56.6467,93.3797,-7.449,0.86,946.1598,8607,2019-11-30 14:33:03:774
0.483353,1.938187,11.851654,-0.233149,1.184565,9.732052,0.732663,0.755716,2.292828,-0.344711,0.393646,0.157974,53.0,-24.8825,-8.0719,-57.3822,93.3797,-7.449,0.86,946.1598,8618,2019-11-30 14:33:03:785
0.49292,1.914261,12.181854,-0.233149,1.184565,9.732052,0.732663,0.755716,2.292828,-0.344711,0.393646,0.157974,51.0,-24.8825,-8.0719,-57.3822,93.3797,-7.449,0.86,946.1598,8628,2019-11-30 14:33:03:795
0.112457,1.617554,12.272781,-0.276126,1.147899,9.73532,0.735665,0.785814,2.647406,-0.227432,0.292252,0.076126,51.0,-26.2909,-7.4295,-57.3853,90.7655,-6.7221,1.6247,946.1598,8638,2019-11-30 14:33:03:805
0.112457,1.617554,12.272781,-0.276126,1.147899,9.73532,0.735665,0.785814,2.647406,-0.119904,0.080887,0.082245,51.0,-26.2909,-7.4295,-57.3853,90.7655,-6.7221,1.6247,946.1598,8647,2019-11-30 14:33:03:814
0.112457,1.476364,11.815765,-0.297345,1.12176,9.737742,0.37885,0.376865,2.464173,-0.089371,-0.095016,0.09079,51.0,-24.2203,-10.0784,-58.8425,90.7655,-6.7221,1.6247,946.1598,8657,2019-11-30 14:33:03:824
0.208176,1.548157,11.435303,-0.27265,1.110154,9.739796,0.45527,0.444828,1.933832,-0.091812,-0.245285,0.09079,51.0,-24.2203,-10.0784,-58.8425,90.7655,-6.7221,1.6247,946.1598,8668,2019-11-30 14:33:03:835
0.447464,1.423737,11.15773,-0.221261,1.098478,9.742422,0.612963,0.377838,1.626835,-0.091812,-0.382126,0.063919,51.0,-24.8672,-7.3975,-57.3853,91.2586,-6.5001,1.6035,946.1598,8678,2019-11-30 14:33:03:845
0.447464,1.423737,11.15773,-0.221261,1.098478,9.742422,0.612963,0.377838,1.626835,-0.068604,-0.446869,0.0065,51.0,-24.8672,-7.3975,-57.3853,91.2586,-6.5001,1.6035,946.1598,8687,2019-11-30 14:33:03:854
0.435501,1.426117,10.87059,-0.157038,1.090236,9.744594,0.586825,0.353054,1.282023,-0.068604,-0.446869,0.0065,51.0,-25.5951,-8.0917,-56.6498,91.2586,-6.5001,1.6035,946.1598,8698,2019-11-30 14:33:03:865
0.399597,1.473984,10.707886,-0.136693,1.089379,9.744997,0.553608,0.380069,1.177239,-0.018524,-0.421219,-0.077789,51.0,-25.5951,-8.0917,-56.6498,91.2586,-6.5001,1.6035,946.1598,8707,2019-11-30 14:33:03:874
0.086136,1.612763,10.320251,-0.072471,1.098898,9.744617,0.187592,0.530464,0.72074,0.074326,-0.30394,-0.165756,51.0,-24.8505,-6.723,-56.6574,91.4752,-6.3779,0.8036,946.1598,8717,2019-11-30 14:33:03:884
0.086136,1.612763,10.320251,-0.072471,1.098898,9.744617,0.187592,0.530464,0.72074,0.11586,-0.226959,-0.149872,51.0,-24.8505,-6.723,-56.6574,91.4752,-6.3779,0.8036,946.1598,8728,2019-11-30 14:33:03:895
-0.468994,1.655838,10.298706,-0.041104,1.115335,9.742931,-0.286046,0.534295,0.599066,0.137863,-0.224518,-0.093674,51.0,-24.1699,-8.0566,-57.3822,91.4752,-6.3779,0.8036,946.1598,8737,2019-11-30 14:33:03:904
-0.468994,1.655838,10.298706,-0.041104,1.115335,9.742931,-0.286046,0.534295,0.599066,0.137863,-0.224518,-0.093674,51.0,-24.1699,-8.0566,-57.3822,91.4752,-6.3779,0.8036,946.1598,8747,2019-11-30 14:33:03:914
-0.667603,1.603195,10.545166,6.93E-4,1.144402,9.739647,-0.665892,0.487135,0.920945,0.156189,-0.280731,-0.03746,51.0,-27.0187,-8.1238,-56.6513,92.743,-6.7015,-0.0041,946.1715,8758,2019-11-30 14:33:03:925
-0.318253,1.406982,10.2341,0.045732,1.168639,9.736662,-0.407705,0.276195,0.648158,0.165955,-0.356461,-0.031372,51.0,-27.0187,-8.1238,-56.6513,92.743,-6.7015,-0.0041,946.1715,8771,2019-11-30 14:33:03:938
-0.318253,1.406982,10.2341,0.045732,1.168639,9.736662,-0.407705,0.276195,0.648158,0.165955,-0.368683,-0.044815,51.0,-25.6119,-8.7646,-57.3791,92.743,-6.7015,-0.0041,946.1715,8778,2019-11-30 14:33:03:945
-0.088531,1.282547,9.978073,0.116384,1.196243,9.73272,-0.189456,0.106696,0.37296,0.134186,-0.407776,-0.179199,51.0,-25.6119,-8.7646,-57.3791,92.743,-6.7015,-0.0041,946.1715,8788,2019-11-30 14:33:03:955
-0.12442,1.361511,10.107285,0.151489,1.210255,9.730505,-0.302873,0.1856,0.520476,0.140305,-0.406555,-0.187744,51.0,-24.8672,-7.4051,-55.9174,90.1901,-7.0065,-0.6851,946.1715,8798,2019-11-30 14:33:03:965
-0.12442,1.361511,10.107285,0.151489,1.210255,9.730505,-0.302873,0.1856,0.520476,0.140305,-0.406555,-0.187744,51.0,-24.8672,-7.4051,-55.9174,90.1901,-7.0065,-0.6851,946.1715,8807,2019-11-30 14:33:03:974
-0.641281,1.514664,10.236496,0.221157,1.253307,9.723718,-0.83604,0.278955,0.736347,0.263687,-0.426102,-0.151093,51.0,-24.8672,-7.3975,-57.3853,90.1901,-7.0065,-0.6851,946.1715,8817,2019-11-30 14:33:03:984
-0.631699,1.586441,9.808182,0.221157,1.253307,9.723718,-0.83604,0.278955,0.736347,0.30278,-0.443207,-0.103439,49.0,-24.8672,-7.3975,-57.3853,90.1901,-7.0065,-0.6851,946.1715,8827,2019-11-30 14:33:03:994
-0.485748,1.481155,9.142975,0.298079,1.311946,9.713924,-0.897796,0.291329,0.045625,0.275909,-0.454208,-0.014267,49.0,-26.3062,-8.1116,-55.9143,90.7865,-7.6881,-1.7576,946.1715,8837,2019-11-30 14:33:04:004
-0.485748,1.481155,9.142975,0.298079,1.311946,9.713924,-0.897796,0.291329,0.045625,0.275909,-0.454208,-0.014267,49.0,-26.3062,-8.1116,-55.9143,90.7865,-7.6881,-1.7576,946.1715,8847,2019-11-30 14:33:04:014
-0.24646,1.380661,8.611771,0.376742,1.358475,9.704792,-0.645261,0.055502,-0.940134,0.198929,-0.427322,0.013824,49.0,-27.7145,-7.4722,-55.1834,90.7865,-7.6881,-1.7576,946.1715,8857,2019-11-30 14:33:04:024
-0.031113,1.361511,8.762512,0.424351,1.374676,9.700546,-0.454088,0.007697,-0.865293,0.091431,-0.316147,0.039474,49.0,-27.7145,-7.4722,-55.1834,90.7865,-7.6881,-1.7576,946.1715,8868,2019-11-30 14:33:04:035
-0.031113,1.361511,8.762512,0.424351,1.374676,9.700546,-0.454088,0.007697,-0.865293,0.092651,-0.175644,0.078568,49.0,-26.3062,-8.107,-56.6498,89.4614,-8.0581,-2.5048,946.1715,8877,2019-11-30 14:33:04:044
-0.105286,1.27298,9.533005,0.461074,1.39012,9.696669,-0.568496,-0.086468,-0.313715,0.128067,-0.125549,0.100555,49.0,-26.3062,-8.107,-56.6498,89.4614,-8.0581,-2.5048,946.1715,8888,2019-11-30 14:33:04:055
-0.011963,1.27298,9.939789,0.471409,1.403434,9.694253,-0.510075,-0.107787,0.262569,0.128067,-0.125549,0.100555,49.0,-25.6119,-8.7723,-55.9113,89.4614,-8.0581,-2.5048,946.1715,8897,2019-11-30 14:33:04:064
-0.011963,1.27298,9.939789,0.471409,1.403434,9.694253,-0.510075,-0.107787,0.262569,0.214813,-0.092575,0.131119,49.0,-25.6119,-8.7723,-55.9113,89.4614,-8.0581,-2.5048,946.1777,8907,2019-11-30 14:33:04:074
0.12442,1.167694,9.817749,0.4864,1.433686,9.689084,-0.393335,-0.237158,0.301305,0.253922,-0.109665,0.146988,49.0,-27.7466,-8.8226,-55.1773,91.5167,-8.4065,-2.8739,946.1777,8918,2019-11-30 14:33:04:085
0.12442,1.167694,9.817749,0.4864,1.433686,9.689084,-0.393335,-0.237158,0.301305,0.234375,-0.16832,0.151886,49.0,-27.7466,-8.8226,-55.1773,91.5167,-8.4065,-2.8739,946.1777,8928,2019-11-30 14:33:04:095
0.334991,1.098312,9.492325,0.520073,1.474092,9.681269,-0.171776,-0.365606,-0.106127,0.20993,-0.209854,0.151886,49.0,-27.7466,-8.8226,-55.1773,91.5167,-8.4065,-2.8739,946.1777,8942,2019-11-30 14:33:04:109
0.334991,1.098312,9.492325,0.520073,1.474092,9.681269,-0.171776,-0.365606,-0.106127,0.20993,-0.209854,0.151886,49.0,-27.7466,-8.8226,-55.1773,91.5167,-8.4065,-2.8739,946.1777,8949,2019-11-30 14:33:04:116
0.413956,1.069595,9.372681,0.53284,1.481446,9.679452,-0.122165,-0.393167,-0.18299,0.18428,-0.245285,0.157974,49.0,-26.2894,-7.4402,-55.1819,86.0291,-8.6887,-3.1509,946.1777,8957,2019-11-30 14:33:04:124
0.413956,1.069595,9.372681,0.53284,1.481446,9.679452,-0.122165,-0.393167,-0.18299,0.178162,-0.384567,0.221512,49.0,-26.2894,-7.4402,-55.1819,86.0291,-8.6887,-3.1509,946.1777,8968,2019-11-30 14:33:04:135
0.653244,1.213165,10.092926,0.669846,1.522195,9.664606,-0.053016,-0.245716,0.528452,0.178162,-0.384567,0.221512,49.0,-27.7313,-8.139,-56.6513,86.0291,-8.6887,-3.1509,946.1777,8978,2019-11-30 14:33:04:145
0.653244,1.213165,10.092926,0.669846,1.522195,9.664606,-0.053016,-0.245716,0.528452,0.178162,-0.384567,0.221512,49.0,-27.7313,-8.139,-56.6513,86.0291,-8.6887,-3.1509,946.1777,8987,2019-11-30 14:33:04:154
0.725021,1.198807,10.097717,0.690556,1.530712,9.661803,-0.010111,-0.303286,0.548558,0.214813,-0.416321,0.21051,49.0,-28.4912,-10.1959,-54.4357,92.7545,-8.98,-4.0881,946.1777,8997,2019-11-30 14:33:04:164
1.098312,1.158127,9.633499,0.806062,1.586782,9.643795,0.257168,-0.387843,0.24793,0.301559,-0.492065,0.146988,49.0,-28.4912,-10.1959,-54.4357,92.7545,-8.98,-4.0881,946.1777,9007,2019-11-30 14:33:04:174
1.21077,1.179657,8.152344,0.889416,1.608823,9.632809,0.428716,-0.480828,-1.260752,0.076767,-0.561722,0.043152,49.0,-29.2023,-10.2188,-52.9663,92.7545,-8.98,-4.0881,946.1829,9017,2019-11-30 14:33:04:184
1.21077,1.179657,8.152344,0.889416,1.608823,9.632809,0.428716,-0.480828,-1.260752,-0.119904,-0.4823,0.033371,51.0,-29.2023,-10.2188,-52.9663,92.7545,-8.98,-4.0881,946.1829,9028,2019-11-30 14:33:04:195
0.921234,1.289734,8.458633,0.889416,1.608823,9.632809,0.428716,-0.480828,-1.260752,-0.119904,-0.4823,0.033371,51.0,-29.2023,-10.2188,-52.9663,92.7545,-8.98,-4.0881,946.1829,9037,2019-11-30 14:33:04:204
0.753738,1.249054,8.922836,0.984136,1.594865,9.625916,-0.047068,-0.274535,-1.102673,-0.140686,-0.42244,0.039474,51.0,-29.8523,-7.5272,-53.7155,86.8522,-9.3596,-5.8375,946.1829,9047,2019-11-30 14:33:04:214
0.753738,1.249054,8.922836,1.037435,1.570994,9.624246,-0.352971,-0.289874,-0.502873,-0.091812,-0.202515,0.081024,51.0,-29.9164,-10.2356,-52.9678,86.8522,-9.3596,-5.8375,946.1829,9057,2019-11-30 14:33:04:224
0.708283,1.256226,9.090332,1.037435,1.570994,9.624246,-0.352971,-0.289874,-0.502873,-0.091812,-0.202515,0.081024,51.0,-29.9164,-10.2356,-52.9678,86.8522,-9.3596,-5.8375,946.1829,9067,2019-11-30 14:33:04:234
0.770493,1.25145,9.087936,1.046737,1.565208,9.624181,-0.282989,-0.287448,-0.411246,-0.005081,-0.009521,0.111557,51.0,-29.1702,-8.8608,-53.7079,89.5413,-9.1841,-6.2072,946.1829,9077,2019-11-30 14:33:04:244
0.770493,1.25145,9.087936,1.046737,1.565208,9.624181,-0.282989,-0.287448,-0.411246,0.172073,0.308136,0.109116,51.0,-29.1702,-8.8608,-53.7079,89.5413,-9.1841,-6.2072,946.1829,9087,2019-11-30 14:33:04:254
0.863815,1.241882,9.827316,1.00355,1.583587,9.625774,-0.13735,-0.300602,0.191363,0.230698,0.369232,0.105453,51.0,-30.5969,-8.8974,-52.9755,89.5413,-9.1841,-6.2072,946.1829,9098,2019-11-30 14:33:04:265
